يبس - высыхать
يتم - осиротеть
يرع - бояться
يسر - облегчать
يقظ - бодрствовать
يمن - быть счастливым
شَوْكَه;существительное;вилка
شول;прилагательное;поднимать
شوه;глагол;калечить, увечить
شيء;существительное;вещь, предмет, объект
شيأ;глагол;желать, хотеть
شياخة;существительное;шейхство
شيب;существительное;седина
شيث;существительное;Шис (Сиф)
شيح;существительное;стараться
شيخ;существительное;стареть
شيخة;существительное;старуха, образованная женщина
شيخوخة;существительное;старость
شَيْخُوخَة;существительное;старость
شيشان;существительное;Чечня
شيشانية;существительное;Чечня
شيشة;существительное;кальян
شيط;глагол;обгорать
شيطان;существительное;шайтан
شيطانية;существительное;сатанизм
شيطن;глагол;шалить
شيع;глагол;распространяться
شيعة;существительное;партия, секта
شيكاغو;существительное;Чикаго
شيلم;существительное;рожь
شيهم;существительное;дикобраз
شيوعي;существительное;коммунист
شيوعية;существительное;коммунизм
ص;существительное;мукаттаа 38-й суры Корана
صائد;существительное;охотник
صَائِد;существительное;охотник
صائغ;существительное;ювелир
صائن;существительное;хранитель
صابئ;существительное;поклоняющийся звёздам
صابئة;существительное;сабеи
صابئية;существительное;сабеизм
صابغ;существительное;краситель
صابون;существительное;мыло
صاحب;существительное;владелец
صاحبة;существительное;супруга
صادق;прилагательное;верный
صار;глагол;становиться, начинать
صارخ;прилагательное;вопиющий, чудовищный
صاروخ;существительное;ракета
صارور;существительное;холостяк
صاري;существительное;морск. мачта
صاعقة;существительное;молния, удар грома
صاغر;прилагательное;покорный
صاف;прилагательное;плоский
صافر;существительное;свистун
صافرة;существительное;свисток
صافن;прилагательное;бьющий копытом
صافيتا;существительное;Сафита (город в Сирии, мухафаза Тартус )
صالح;существительное;польза
صامت;прилагательное;тихий
صامد;существительное;стойкий
صامولة;существительное;гайка
صانع;существительное;творец
صب;существительное;литьё
صبأ;глагол;появляться, отказываться
صبا;существительное;восточный ветер
صباب;существительное;клапан
صبابة;существительное;любовь
صباح;существительное;утро
صباح الخير;топоним;доброе утро!
صباح النور;топоним;доброе утро!
صباحة;существительное;красота
صبار;существительное;кактус
صباغ;существительное;краска
صباغة;существительное;крашение
صبانة;существительное;мыльница
صبح;существительное;утро
صبحان;прилагательное;красивый, милый
صبحة;существительное;завтрак
صبر;существительное;терпеть
صبع;глагол;указывать пальцем
صبغ;существительное;красить
صبغة;существительное;краситель
صبغي;существительное;хромосома
صبو;глагол;стремиться
صبوة;существительное;молодость
صبي;существительное;мальчик
صحافة;существительное;журналистика
صحافي;существительное;журналист
صحب;глагол;быть другом
صحة;существительное;здоровье
صحراء;существительное;геогр. пустыня
صحفي;существительное;журналист
صحفية;существительное;журналистика
صحو;существительное;быть чистым
صحى;глагол;протрезвляться
صحي;прилагательное;здоровый
صحيفة;существительное;газета
صخرة;существительное;скала
صد;глагол;препятствовать
صَدٰأ;существительное;ржавчина
صداع;существительное;головная боль
صداغة;существительное;нахальство
صداق;существительное;приданное
صداقة;существительное;дружба
صدام;существительное;столкновение
صدد;существительное;связь
صدر;существительное;президент
صدر الدين;существительное;Садруддин, Садрутдин, Садрудин
صدرية;существительное;бюстгальтер
صدع;существительное;раскалывать
صدغ;существительное;нахальный
صدف;существительное;перламутр
صدفة;существительное;раковина
صدق;существительное;говорить правду
صدقة;существительное;милостыня
صدم;существительное;поражать, ударять
صدور;существительное;опубликование
صدى;существительное;эхо
صديد;существительное;гной
صديق;существительное;друг
صديق كاذب;топоним;лингв. ложный друг
صديقة;существительное;подруга
صر;глагол;связывать
صراح;прилагательное;ясный
صراحة;существительное;ясность
صراخ;существительное;павлин
صراط;существительное;путь
صراع;существительное;борьба
صراف;существительное;кассир
صرافة;существительное;кассирша
صرب;существительное;сербы
صربيا;существительное;Сербия
صرة;существительное;свёрток
صرح;существительное;разъяснять
صرخ;глагол;кричать
صرخة;существительное;крик
صرصار;существительное;таракан
صرصر;существительное;сильный
صرصور;существительное;таракан
صُرْصُور;существительное;энтомол. таракан
صرع;существительное;сваливать
صرف;существительное;лингв. морфология
صرور;существительное;холостяк
صريح;прилагательное;ясный
صرير;существительное;стрекотание
صريرة;существительное;деньги в кошельке
صريف;существительное;скрип
صعد;существительное;подниматься
صعق;существительное;оглушать, поражать громом
صعوبة;существительное;трудность
صعود;существительное;подъём
صعيد;существительное;плоскогорье
صغار;существительное;унижение
صغارة;существительное;ничтожность
صغر;существительное;быть моложе
صغر الرأس;существительное;микроцефалия
صغرة;существительное;самый младший (из детей)
صغير;прилагательное;маленький, малый
صغيرة;существительное;мелочь
صف;существительное;располагать в ряд, приводить в порядок
صفار;существительное;желтуха
صفارة;существительное;свисток
صفارية;существительное;иволга
صفاف;существительное;наборщик
صفة;существительное;имя прилагательное
صفحة;существительное;страница
صفحة رئيسية;топоним;комп. домашняя страница, главная страница, стартовая страница
صفد;существительное;связывать
صفر;существительное;сафар
صفراء;существительное;желчь
صفرة;существительное;желтизна
صفرية;существительное;суфриты
صفصاف;существительное;ботан. ива, верба (Salix)
صفصافة;существительное;ива
صفصف;существительное;причёсывать
صفصفة;существительное;причёсывание
صفف;глагол;располагать в ряд
صفن;существительное;бить копытом
صفنيا;существительное;Софония
صفو;существительное;быть чистым
صفى;существительное;избранник
صفيحة;существительное;арабская пицца
صفير;существительное;свист
صقر;существительное;сокол
صقلية;существительное;Сицилия
صك;существительное;закрывать
صل;существительное;прибудь
صلابة;существительное;твёрдость
صلاة;существительное;молитва
صلاة الظهر;топоним;зухр, полуденная молитва
صلاة العصر;топоним;послеполуденная молитва
صلاة الفجر;топоним;фаджр, утренняя молитва
صلاح;существительное;добро
صلاح الدين;существительное;Саладин, Салахуддин
صلب;существительное;распятие
صلبة;существительное;подпорка
صلبی;прилагательное;стальной
صلة;существительное;связь
صلح;существительное;мир, примирение
صلصال;существительное;глина
صلصة;существительное;соус
صلع;существительное;лысеть
صلو;глагол;молиться
صلوة;существительное;молитва
صلى;глагол;молиться
صليب;существительное;крест
صليب معقوف;существительное;свастика
صليبي;существительное;крестоносец
صم;существительное;затыкать
صمت;существительное;молчать
صمد;прилагательное;вечный
صمل;существительное;выдерживать
صملاخ;существительное;ушная сера
صمم;существительное;глухота
صمود;существительное;стойкость
صمولة;существительное;гайка
صناعة;существительное;промышленность
صنتعىّ;прилагательное;индустриальный
صندل;существительное;баржа
صندوق;существительное;ящик, сундук
صنع;существительное;творчество
صنعاء;существительное;Сана
صنف;существительное;подбирать, сортировать, распределять
صنم;существительное;идол
صنوبر;существительное;сосна
صنوبرة;существительное;сосна
صهر;существительное;плавление
صوان;существительное;кремень
صوانة;существительное;кусок гранита
صوت;существительное;голос
صوديوم;существительное;хим. натрий
صور;существительное;рог архангела Исрафила
صورة;существительное;фотография, фотоснимок, снимок
صوص;существительное;цыплёнок
صوف;существительное;шерсть
صوفى;прилагательное;шерстяной
صوفيا;существительное;София
صوفية;существительное;суфизм, мистика
صوم;существительное;пост
صومال;существительное;Сомали
صون;существительное;хранить
صياح;существительное;крик
صياد;существительное;охотник
صيام;существительное;пост
صيانة;существительное;сохранение
صيح;глагол;кричать
صيحة;существительное;крик
صيد;существительное;охотиться
صيد سمك;топоним;рыбалка
صيدا;существительное;Сайда
صيدة;существительное;дичь
صيدلية;существительное;аптека
صير;существительное;обращать
صيرفة;существительное;банковское дело
صيف;существительное;лето
صيف هندي;топоним;бабье лето
صين;существительное;Китай
صينية;существительное;поднос
صيود;существительное;охотник
ضأن;существительное;овцы
ضائف;существительное;хозяин
ضائقة;существительное;кризис
ضابط;существительное;офицер
ضابطة;существительное;полиция, справочник, тормоз
ضاحية;существительное;пригород
ضاد;существительное;дад (буква ض)
ضاف;прилагательное;гостить
ضال;прилагательное;заблуждающийся
ضايق;глагол;досаждать, надоедать
ضب;существительное;держать
ضباب;существительное;метеорол. туман
ضبة;существительное;задвижка
ضبح;глагол;запыхаться
ضبر;существительное;собирать в папку
ضبط;существительное;конфискация
ضبع;существительное;зоол. гиена (hyaena)
ضج;существительное;шуметь
ضجة;существительное;шум
ضجر;существительное;скучать
ضجيج;существительное;шум
ضح;существительное;солнечный свет
ضحك;существительное;смеяться
ضحو;существительное;виднеться
ضحى;существительное;жертвовать, приносить жертву
ضحية;существительное;жертва
ضد;существительное;противоположность
ضِدّ;прилагательное;противоположный; противолежащий
ضدية;существительное;враждебность
ضر;существительное;вредить
ضراب;существительное;боец
ضراط;существительное;метеоризм
ضرب;существительное;удар
ضربة;существительное;удар
ضرة;существительное;одна из жён (при многожёнстве)
ضرر;существительное;вред
ضرس;существительное;коренной зуб
ضرط;существительное;испускать кишечные газы
ضرورة;существительное;необходимость
ضريبة;существительное;фин. налог
ضريح;существительное;мавзолей
ضرير;существительное;слепец
ضعف;существительное;двойной
ضعيف;прилагательное;слабый
ضفدع;существительное;зоол. лягушка
ضفو;глагол;быть переполненным
ضفيرة;существительное;косичка
ضل;глагол;блуждать
ضلال;существительное;заблуждение
ضلع;существительное;сторона, край, зубец, ребро
ضلل;глагол;вводить в заблуждение
ضم;существительное;собирать
ضمادة;существительное;бинт
ضمان;существительное;гарантия
ضمة;существительное;дамма, знак
ضمد;существительное;перевязывать
ضمر;существительное;быть худым
ضمير;существительное;местоимение
ضوء;существительное;свет
ضياء;существительное;сияние
ضياء الحق;существительное;Зия-уль-хак
ضياء الدين;существительное;Зияуддин
ضيافة;существительное;гостеприимство
ضير;существительное;вред
ضيف;существительное;гостить
ضيق;существительное;притеснять
ضيقة;существительное;бедность
ضيم;существительное;обида
ط;глагол;инфикс VIII породы глагола
طائر;существительное;птица
طائرة;существительное;самолёт
طائف;существительное;дозор, патруль
طائفة;существительное;класс
طائل;существительное;польза
طابع;существительное;печать
طابعة;существительное;принтер
طابق;существительное;этаж
طابِق;существительное;этаж
طاجن;существительное;сковорода
طاجيكستان;существительное;Таджикистан
طاحنة;существительное;зуб
طاحون;существительное;мельница
طاحونة;существительное;мельница
طار;глагол;летать
طَارَ;глагол;летать
طارة;существительное;обруч
طارق;существительное;стучащий
طارقة;существительное;несчастье, беда
طازج;прилагательное;новый, свежий
طاعة;существительное;послушание
طاغ;существительное;тиран
طاغاست;существительное;Тагаст
طاغوت;существительное;идол
طاغية;существительное;деспот
طافية;существительное;буй
طاق;существительное;арка
طاقة;существительное;сила, энергия
طاقية;существительное;ермолка
طالب;существительное;учащийся
طالبة;существительное;студентка
طالح;прилагательное;злой
طالق;прилагательное;разведённая
طامة;существительное;несчастье
طاه;существительное;повар
طاهر;существительное;Тахир
طاو;прилагательное;голодный
طاولة;существительное;стол
طاووس;существительное;павлин
طب;существительное;медицина
طب بديل;топоним;альтернативная медицина, нетрадиционная медицина
طب جنسي;топоним;сексология
طباخ;существительное;повар
طباخة;существительное;повариха
طباع;существительное;печатник
طباعة;существительное;книгопечатание
طَبَّالٌ;существительное;барабанщик
طبب;глагол;лечить
طبة;существительное;подушка
طبخ;существительное;варить
طبخة;существительное;еда
طبشورة;существительное;мел (минерал)
طبع;существительное;печатать
طبعا;глагол;конечно
طبق;существительное;тарелка
طبل;существительное;барабан
طبلة;существительное;муз. барабан
طبلة الأذن;топоним;анат. барабанная перепонка
طبنجة;существительное;пистолет
طبوغرافيا;существительное;топография
طبيب;существительное;врач, лекарь
طبيب الأسنان;топоним;‏طبيب
طبيبة;существительное;врачиха
طبيخ;существительное;еда
طبيعة;существительное;природа
طجن;глагол;жарить
طحال;существительное;анат. селезёнка
طحالب;существительное;водоросли
طحان;существительное;мельник
طحلب;существительное;мох
طحن;существительное;молоть
طحين;существительное;мука́
طر;глагол;точить
طرابلس;существительное;геогр. Триполи
طرار;существительное;карманник
طراوة;существительное;нежность
طرب;существительное;возбуждаться
طربوش;существительное;феска
طرح;существительное;матем. вычитание
طرخشقون;существительное;одуванчик
طرخون;существительное;тархун
طرد;существительное;посылка
طرطشة;существительное;всплеск
طرطور;существительное;капюшон
طرطوس;существительное;Тартус (город в Сирии)
طرف;существительное;сторона
طرق;глагол;стучать, ударять, бить
طرقة;существительное;коридор
طرقى;существительное;мюрид суфийского тариката
طرو;глагол;быть свежим
طروق;прилагательное;ковкий
طري;прилагательное;освежать
طريق;существительное;путь
طريقة;существительное;тарикат
طز;междометие;тьфу!
طسم;существительное;тасм (племя)
طش;существительное;мелкий дождь
طشت;существительное;корыто
طعام;существительное;еда
طعم;существительное;кушать
طعمة;существительное;пища
طعمية;существительное;таамия, фалафель (еда из дроблёных бобов)
طغا;глагол;выходить из берегов
طغرل بك;существительное;Тогрулбек
طغو;глагол;выходить из берегов, развращаться
طغيان;существительное;произвол
طُغْيَان;существительное;тирания
طف;существительное;граница, берег
طفاف;существительное;лотошник
طفاوة;существительное;венец
طفة;существительное;толпа
طفف;глагол;уменьшать (вес)
طفل;существительное;восходить (о солнце)
طفلة;существительное;девочка
طفو;существительное;плавать
طفولة;существительное;детство
طفيل;существительное;биол. паразит
طق;глагол;лопаться
طقة;существительное;треск
طقس;существительное;погода
طل;существительное;моросить
طلاح;существительное;злость
طلاق;существительное;развод
طلاقة;существительное;свобода
طلب;существительное;требование
طلح;существительное;быть плохим
طلحة;существительное;акация
طلحية;существительное;лист бумаги
طلس;прилагательное;стирать (написанное)
طلسم;существительное;талисман
طلع;существительное;восходить
طلق;существительное;слюда
طلقة;существительное;выстрел
طلل;существительное;руины
طلوشة;существительное;Тулуза
طليق;существительное;разведённый
طليقة;существительное;разведённая
طم;существительное;заливать
طمأن;глагол;успокаивать
طمأنينة;существительное;спокойствие
طماطم;существительное;ботан. помидор, томат (растение, Solanum lycopersicum)
طمان;существительное;спокойствие
طمث;существительное;менструация
طمع;существительное;жаждать
طمن;глагол;успокаивать
طن;существительное;звучать
طَنّانَة;существительное;энтомол. шмель (Bombus Latreille)
طنب;существительное;оставаться
طنبر;существительное;телега
طنجة;существительное;Танжер
طنجرة;существительное;кастрюля
طنفسة;существительное;ковёр
طه;существительное;мукатта 20-й суры Корана
طهر;существительное;чистить
طهران;существительное;Тегеран
طهطا;существительное;Тахта
طوار;существительное;тротуар
طواف;существительное;таваф, обход Каабы
طواية;существительное;сковорода
طوب;существительное;благословлять
طوبة;существительное;кирпич
طوبى;существительное;благо
طوح;глагол;течь
طود;существительное;подниматься вверх
طور;существительное;способ
طوران;существительное;Туран
طورانى;прилагательное;дикий, туранский
طورانية;существительное;туранизм
طورية;существительное;мотыга
طوع;существительное;послушание
طوف;существительное;обходить
طوفان;существительное;буря
طوق;существительное;кольцо, ожерелье, ошейник, иго
طول;существительное;длина
طوّلب;существительное;ботан. дуб
طولوشة;существительное;Тулуза
طووية;существительное;гибкость
طوى;существительное;складывать
طوية;существительное;цель
طى;существительное;складывание
طياب;существительное;северный ветер
طيار;существительное;лётчик
طيارة;существительное;самолёт
طيب;существительное;нравиться
طيبة;существительное;приятность
طية;существительное;складка
طير;существительное;летать
طيران;существительное;авиация
طيرة;существительное;птица
طيف;существительное;призрак
طين;существительное;глина, грязь
طينة;существительное;ком глины
ظاعن;существительное;путник
ظافر;существительное;победитель
ظالم;существительное;притеснитель
ظاهر;существительное;внешность
ظاهرة;существительное;явление
ظبي;существительное;антилопа
ظرافة;существительное;остроумие
ظربان;существительное;скунс
ظرف;существительное;сосуд
ظريف;существительное;Зариф (красивый, остроумный)
ظريفة;существительное;шутка
ظعن;глагол;уходить
ظعينة;существительное;паланкин
ظفر;существительное;победа
ظل;существительное;оставаться
ظلام;существительное;темнота
ظلامية;существительное;тиранство
ظلة;существительное;навес
ظلف;существительное;раздвоенное копыто
ظلل;глагол;затенять
ظلم;существительное;угнетать, притеснять, обижать
ظلمة;существительное;темнота
ظن;существительное;предположение
ظنة;существительное;сомнение
ظهر;существительное;спина
ظُهْر;существительное;полдень
ظهور;существительное;появление, пришествие
ظهير;существительное;покровитель
ظهير الدين;существительное;Захреддин
عائد;существительное;доход
عائلة;не указано;семья
عابد;существительное;Абид (мужское имя)
عاج;существительное;слоновая кость
عاجلاً;наречие;быстро
عاد;существительное;адиты
عادة;существительное;обычай, адат
عادل;существительное;Адил
عادل أباد;существительное;Адилабад
عادية;существительное;идущий впереди, вожак
عار;существительное;позор
عارب;прилагательное;чистокровный
عارة;существительное;ссуда
عارضة;существительное;перекладина
عارف;существительное;гностик
عارفة;существительное;подарок
عاش;глагол;да здравствует!
عاشر;существительное;сборщик податей
عاشق;существительное;поклонник
عاشوراء;существительное;Ашура
عاصر;глагол;быть современником
عاصفة;существительное;буря, гроза
عاصمة;существительное;столица
عافية;существительное;здоровье
عاق;прилагательное;непослушный
عاقب;существительное;наместник
عاقبة;существительное;последствие
عاقل;существительное;Акил
عاقول;существительное;верблюжья колючка
عالم;существительное;вселенная
عالم لغوي;существительное;языковед
عاليه;существительное;геогр. Алей
عامر;существительное;домовой
عامل;существительное;рабочий
عاموس;существительное;Амос
عاهرة;существительное;проститутка
عب;существительное;выпивать
عباد;существительное;рабы божии
عبادة;существительное;почитание
عبارة;существительное;словосочетание
عباس;существительное;Аббас
عباسية;существительное;Аббасия
عبثًا;наречие;напрасно, зря
عبد;существительное;раб
عبد الباري;существительное;Абдулбари
عبد البر;существительное;Абдулбар
عبد البصير;существительное;Абдулбасир
عبد التواب;существительное;Абдуттавваб
عبد الحميد;существительное;Абдулхамид
عبد الخالق;существительное;Абдельхалик
عبد الرؤوف;существительное;Абдуррауф
عبد الظاهر;существительное;Абдуззахир
عبد العزيز;существительное;Абдулазиз
عبد العظيم;существительное;Абдулазим
عبد الغفار;существительное;Абдулгаффар
عبد الغفور;существительное;Абдулгафур
عبد القدوس;существительное;Абдулкуддус
عبد الله;существительное;Абдулла
عبد الواحد;существительное;Абдулвахид
عبد الوهاب;существительное;Абдулваххаб
عبد مناف;существительное;Абдманаф
عبدالرحمن;существительное;Абдурахман
عبدة;существительное;рабыня
عبر;существительное;переходить
عبراني;существительное;еврей
عبرة;существительное;слеза
عبري;существительное;еврей
عبس;глагол;хмуриться
عبقري;существительное;гений
عبقرية;существительное;гениальность
عبلة;существительное;Абля
عبودية;существительное;рабство
عبور;существительное;проход
عبيد;существительное;рабы
عبيد الله;существительное;Убайдулла
عتاب;существительное;упрёк
عتب;существительное;упрекать
عتبة;существительное;преддверие, ступень
عتلة;существительное;рычаг
عتوب;существительное;Утуб (племя)
عث;существительное;моль
عثة;существительное;моль
عثو;глагол;чинить зло
عجاب;прилагательное;удивительный
عجب;существительное;удивление
عجبا;наречие;удивительно
عجر;прилагательное;незрелый
عجرة;существительное;узел
عجرفة;существительное;высокомерие
عجز;существительное;слабость
عجل;существительное;телёнок
عجلة;существительное;колесо
عجم;существительное;неараб
عجمان;существительное;Аджман
عجوز;существительное;старуха
عُجُوز;существительное;старость
عجوزة;существительное;старуха
عجيب;прилагательное;удивительный
عجيبة;существительное;чудо
عجيزة;существительное;ягодицы
عجين;существительное;кулин. тесто
عد;существительное;считать
عدالة;существительное;справедливость
عدة;существительное;готовность
عدد;существительное;число
عدس;существительное;ботан. чечевица (Lens)
عدسة;существительное;физ. линза
عدل;существительное;быть справедливым
عدلية;существительное;правосудие
عدمية;существительное;нигилизм
عدن;существительное;извлекать, добывать
عدنان;существительное;Аднан (родоначальник сев. арабов)
عدو;существительное;бежать
عدوان;существительное;враждебность
عدوى;существительное;инфекция
عديد;существительное;количество
عذاب;существительное;мучение
عذب;глагол;быть сладким
عذر;существительное;извинять
عذراء;существительное;девушка
عذرة;существительное;девственность
عذرية;существительное;девственность
عر;существительное;позорить
عراب;существительное;крёстный отец
عرادة;существительное;катапульта
عراف;существительное;предсказатель
عرافة;существительное;гадание
عراق;существительное;Ирак
عراقة;существительное;внедрение, древность, завиток (араб. буквы)
عراك;существительное;драка
عرب;существительное;араб
عربة;существительное;быстрая река
عربون;существительное;задаток
عربي;прилагательное;арабский
عربية;существительное;арабка
عرة;существительное;чесотка, проститутка
عرج;существительное;восходить
عرجان;существительное;хромание
عرر;существительное;позор, чесотка
عرس;существительное;праздновать свадьбу
عرش;существительное;эмпирей, небеса
عرشة;существительное;навес
عرض;существительное;случаться
عرعر;существительное;рёв осла
عرف;существительное;знать
عرفات;существительное;Арафат
عرفان;существительное;знание
عرفانية;существительное;гностицизм
عرفة;существительное;Арафа
عرق;существительное;обгладывать
عرقية;существительное;расизм
عرك;существительное;тереть
عرم;существительное;сваливать в кучу
عرمة;существительное;плотина
عروبة;существительное;арабизм
عروس;существительное;невеста
عري;существительное;оголять
عريس;существительное;жених
عريش;существительное;беседка
عريشة;существительное;паланкин
عريضة;существительное;заявление
عريف;существительное;ученик
عز;глагол;быть сильным
عز الدين;существительное;Иззуддин
عزاء;существительное;утешение
عزازل;существительное;Азазель
عزب;существительное;холостяк
عزة;существительное;слава, гордость
عزر;существительное;осуждать
عزرا;существительное;Эзра
عزز;глагол;усиливать
عزل;существительное;увольнение
عزلة;существительное;одиночество
عزوبة;существительное;безбрачие
عزى;глагол;утешать
عزير;существительное;Узайр
عزيز;существительное;Азиз («могущественный»)
عزيزية;существительное;азизия (женский головной убор)
عزيمة;существительное;заклинание
عس;существительное;быть в дозоре
عساس;существительное;волк
عسالة;существительное;улей
عسر;существительное;затруднённость
عسرة;существительное;нужда
عسق;существительное;мукаттаа 42-й суры Корана
عسكر;существительное;армия
عسكري;существительное;солдат
عسكرية;существительное;милитаризм
عسل;существительное;мёд
عسير;прилагательное;трудный
عش;существительное;искать
عشاء;существительное;ужин
عشار;существительное;сборщик податей
عشب;существительное;трава
عشة;существительное;хижина
عشتروت;существительное;Астарта
عشر;глагол;десять
عشرة;существительное;дружба
عشرون;глагол;двадцать
عشرين;числительное;двадцать
عشش;глагол;вить, гнездиться
عشق;существительное;любить
عشير;существительное;товарищ
عشيرة;существительное;клан
عشيش;существительное;хижина
عشيق;существительное;любовник
عشيقة;существительное;любовница
عص;глагол;давить
عصا;существительное;посох
عصاب;существительное;невроз
عصابة;существительное;повязка
عصاة;существительное;посох
عصار;существительное;экстракт
عصارة;существительное;выжимание
عصب;существительное;связывать
عصبون;существительное;нейрон
عصر;существительное;век
عصرية;существительное;современность
عصص;существительное;копчик
عصعص;существительное;копчик
عصف;глагол;бушевать
عصفر;существительное;желтяница, дикий шафран
عصفرة;существительное;крашение
عصفور;существительное;орнитол. воробей
